Yanir A. Rubinstein	2008	1
Bilal Chanane	2006	1
Bilal Chanane	2014	1
Pier Luigi Papini	2005	1
Nguyen Huy Tuan	2017	1
Debashish Bose	2009	1
Debashish Bose	2010	1
Debashish Bose	2016	1
Ryutaro Arai	2018	1
H. Ibrahim	2009	2
Holger Kösters	2014	1
Magalí Anastasio	2009	1
Menegatto	2018	1
Jiasong Wang	2014	1
Jiasong Wang	2016	1
Jiasong Wang	2019	1
K. Kornelson	2018	1
Tetiana Lomako	2017	1
Tetiana Lomako	2018	2
Axel Flinth	2015	2
Hideyuki Ishi	2016	1
Golaleh Zandi	2015	1
Raffaello Seri	2010	1
Steven Jin	2019	1
Fedor Nazarov	2007	1
Fedor Nazarov	2009	2
Fedor Nazarov	2010	1
Fedor Nazarov	2012	5
Fedor Nazarov	2013	1
Fedor Nazarov	2014	1
Fedor Nazarov	2016	2
Fedor Nazarov	2017	2
Fedor Nazarov	2019	1
Peter Rashkov	2006	1
Peter Rashkov	2010	2
Peter Rashkov	2015	1
Guorong Hu	2019	1
Veli Shakhmurov	2008	1
Veli Shakhmurov	2017	1
Craig Calcaterra	2008	1
Marco M. Peloso	2005	1
Seongjun Yeom	2016	1
Seongjun Yeom	2017	1
Ricardo Estrada	2019	1
Chuhee Cho	2015	1
Marc Dambrine	2006	1
Liliana Forzani	2006	1
Michael T. Lacey	2000	2
Michael T. Lacey	2009	2
Michael T. Lacey	2011	1
Michael T. Lacey	2012	6
Michael T. Lacey	2013	4
Michael T. Lacey	2015	2
Michael T. Lacey	2018	1
Benoit Sehba	2012	1
Mario Pérez	2016	1
A. Yu. Khrennikov	2006	1
A. Yu. Khrennikov	2007	1
A. Yu. Khrennikov	2008	1
A. Yu. Khrennikov	2011	1
Lev Markhasin	2016	1
Violeta Petkova	2009	1
H. Gottschalk	2005	1
Rudolf L. Stens	2016	2
Ahmed Arafat	2018	1
Jean-Philippe Anker	2009	1
Jean-Philippe Anker	2018	1
Brett Wick	2014	1
V. V. Peller	2003	1
V. V. Peller	2004	1
Gene Ryan Yoo	2019	1
Michael Speckbacher	2014	1
Michael Speckbacher	2015	1
Michael Speckbacher	2016	2
Michael Speckbacher	2017	1
Michael Speckbacher	2018	1
Michael Speckbacher	2019	3
Alexander Koldobsky	1996	1
Sandra Pott	2008	2
Sandra Pott	2009	1
Sandra Pott	2012	2
Sandra Pott	2013	1
Sandra Pott	2015	1
Sandra Pott	2017	1
Sandra Pott	2018	1
Marjan Dema	2017	1
Wolfgang Erb	2011	1
Wolfgang Erb	2013	1
Wolfgang Erb	2018	1
Erin P. J. Pearse	2004	1
Erin P. J. Pearse	2006	1
Erin P. J. Pearse	2009	1
Erin P. J. Pearse	2010	2
Erin P. J. Pearse	2011	1
Erin P. J. Pearse	2015	1
Komla Domelevo	2017	1
Komla Domelevo	2018	1
Komla Domelevo	2019	1
Tingzhu Huang	2017	1
Dae Gwan Lee	2016	1
Dae Gwan Lee	2017	1
Dae Gwan Lee	2019	2
Paolo Ciatti	2009	1
Paolo Ciatti	2017	2
Paolo Ciatti	2018	1
Paolo Ciatti	2019	1
Rick K. Beatson	2018	1
Rajitha Ranasinghe	2016	1
Joseph W. Iverson	2014	1
Joseph W. Iverson	2015	1
Joseph W. Iverson	2016	1
Joseph W. Iverson	2017	1
Azhar Y. Tantary	2018	1
Azhar Y. Tantary	2019	1
Hélder Lima	2017	1
Bradley G. Wagner	2015	1
Tatiana Shingel	2006	1
Greg Knese	2009	1
Greg Knese	2010	2
Greg Knese	2012	1
Matt Bond	2009	1
Zuoshunhua Shi	2018	1
Zuoshunhua Shi	2019	1
David Cruz-Uribe	2010	2
David Cruz-Uribe	2011	1
David Cruz-Uribe	2012	1
David Cruz-Uribe	2014	2
David Cruz-Uribe	2015	2
David Cruz-Uribe	2016	1
David Cruz-Uribe	2017	6
David Cruz-Uribe	2018	2
David Cruz-Uribe	2019	3
Alexandr Bakhvalov	2012	1
Anouar Abdelmajid Saidi	2018	1
Yongming Wen	2019	1
Olfa Zaafrane	2011	1
Wenyu Pan	2019	1
Xiaoxiao Tian	2015	1
Muharem Avdispahić	2016	2
Ghanshyam Singh	2018	1
Andrew Granville	2008	1
Minghua Chen	2013	1
Ushangi Goginava	2012	1
Ushangi Goginava	2013	2
Ushangi Goginava	2016	4
J. M. Aldaz	2002	1
J. M. Aldaz	2004	1
J. M. Aldaz	2005	1
J. M. Aldaz	2006	2
J. M. Aldaz	2008	1
J. M. Aldaz	2009	3
J. M. Aldaz	2010	1
J. M. Aldaz	2016	1
Vladimir Georgiev	2016	1
Vladimir Georgiev	2017	1
Otmar Scherzer	1999	1
Otmar Scherzer	2010	1
N. S. Witte	2014	1
Lenny Fukshansky	2016	1
Lenny Fukshansky	2019	1
Katarzyna Mazowiecka	2017	1
Shohei Nakamura	2016	2
Shohei Nakamura	2017	2
Jose M. Conde Alonso	2016	1
Per Sjölin	2015	1
Michael J. Mossinghoff	2005	1
Michael J. Mossinghoff	2014	1
Pengcheng Niu	2013	1
Susana Coré	2008	1
Jan van de Lune	2010	1
Eric Evert	2014	1
D. Stoeva	2009	1
Jianzhong Wang	2018	2
Dmitriy Bilyk	2007	1
Dmitriy Bilyk	2008	1
Dmitriy Bilyk	2009	1
Dmitriy Bilyk	2019	1
Marat Musin	2013	1
N. Parfyonova	2007	1
Irina Shevtsova	2013	1
Ravshan Ashurov	2019	1
Ana Benavente	2013	1
Tamás Keleti	2011	1
Tamás Keleti	2014	2
Yong-Cheol Kim	2003	2
Yong-Cheol Kim	2013	1
N. K. Sahu	2019	2
Felix Krahmer	2006	1
Felix Krahmer	2010	1
Felix Krahmer	2012	2
Felix Krahmer	2015	1
M. Pap	2015	1
Romanos Diogenes Malikiosis	2019	1
Edgar Labarga	2017	1
Edgar Labarga	2018	2
Edgar Labarga	2019	3
Denis Constales	2016	2
S. Coriasco	2014	1
S. R. Treil	2003	1
S. R. Treil	2004	1
Chuanxi Wu	2018	1
Alexander Komech	2011	1
Sergo A. Episkoposian	2011	2
Sergo A. Episkoposian	2014	1
Sergo A. Episkoposian	2015	2
Xiao Zhong	2017	1
Andrii Shidlich	2016	1
Andrii Shidlich	2019	2
Xudong Lai	2015	2
Xudong Lai	2017	3
Xudong Lai	2019	1
A. Touri	2018	1
A. Touri	2019	3
S. K. Sharma	2017	1
S. K. Sharma	2018	1
S. K. Sharma	2019	1
Pencho Petrushev	2005	1
Pencho Petrushev	2006	2
Pencho Petrushev	2007	1
Pencho Petrushev	2008	1
Pencho Petrushev	2009	1
Pencho Petrushev	2012	1
Pencho Petrushev	2015	1
V. Vasyunin	2007	1
V. Vasyunin	2015	1
Rémi Gribonval	2009	1
Jian Tan	2019	3
Izabella Łaba	1999	1
Christoph Pegel	2015	1
G. Metikas	2005	1
G. Metikas	2006	1
Martin Meyries	2017	1
Jingfang Huang	2019	1
Felipe Gonçalves	2014	1
Felipe Gonçalves	2015	1
Felipe Gonçalves	2016	1
Bela Nagy	2014	1
Alex Stokolos	2018	1
Huihui Zhang	2018	1
Bibiana Iaffei	2013	1
Jordi Marzo	2010	1
Frederik J. Simons	2004	1
Frederik J. Simons	2017	1
J. Colliander	2001	2
J. Colliander	2002	2
C. Cabrelli	2014	1
C. Cabrelli	2016	2
C. Cabrelli	2017	1
Hongyang Xue	2015	1
Phi Le	2015	1
Phi Le	2016	1
Phi Le	2017	1
Hannah Morgan	2010	1
Mehdi Dehghan	2010	1
Daniel Vera	2012	2
Daniel Vera	2013	1
Daniel Vera	2017	1
Stefan Mueller	2009	1
Stefan Mueller	2014	1
Domingos H. U. Marchetti	2011	1
Domingos H. U. Marchetti	2019	1
Fernando Mário de Oliveira Filho	2010	1
Fernando Mário de Oliveira Filho	2014	1
Sylvain Chevallier	2013	1
Simon Campese	2015	1
Chi Huynh	2016	1
Stephen Wainger	2011	1
F. Philipp	2017	1
F. Philipp	2018	1
Yufeng Lu	2013	1
Hitosh Tanaka	2012	1
Bruno Cernuschi-Frías	2019	2
Andreas Seeger	1999	1
Andreas Seeger	2003	2
Andreas Seeger	2005	1
Andreas Seeger	2006	1
Andreas Seeger	2007	2
Andreas Seeger	2008	1
Andreas Seeger	2009	2
Andreas Seeger	2010	3
Andreas Seeger	2011	2
Andreas Seeger	2012	1
Andreas Seeger	2014	2
Andreas Seeger	2015	4
Andreas Seeger	2016	2
Andreas Seeger	2018	3
Andreas Seeger	2019	4
Truong Xuan Le	2019	1
Imre Z. Ruzsa	2014	1
Silvia Lassalle	2011	1
Alexander Powell	2014	1
Jordan S. Ellenberg	2015	1
Véronique Fischer	2018	1
Fethi Bouzeffour	2016	1
Zhichun Zhai	2009	2
John J. Benedetto	2003	1
John J. Benedetto	2004	1
Cristina Benea	2016	1
Cristina Benea	2017	1
Fred D. Barlow	2015	1
Ulrich von der Ohe	2015	1
Ulrich von der Ohe	2016	1
Ulrich von der Ohe	2017	1
Tingxi Hu	2013	1
Gennady Uraltsev	2019	2
Brian Cook	2015	1
Károly Nagy	2018	1
Herbert H. H. Homeier	2000	1
Jennifer Halfpap	2011	2
Weiwei Wang	2017	1
A. S. Mazurenko	2001	1
Doron Lubinsky	2015	1
Sergio Albeverio	2007	1
Sergio Albeverio	2011	1
H. M. de Oliveira	2018	1
H. M. de Oliveira	2019	1
Patricia Morillas	2013	1
Bojan Prangoski	2018	2
Jean-Louis Verger-Gaugry	2008	1
S. Yu. Tikhonov	2013	1
S. Yu. Tikhonov	2017	2
S. Yu. Tikhonov	2019	1
Mohammed El Kassimi	2018	2
Mohammed El Kassimi	2019	1
B. Kelly	1994	1
Alejandro J. Castro	2010	1
Alejandro J. Castro	2011	4
Alejandro J. Castro	2012	3
Alejandro J. Castro	2013	3
Alejandro J. Castro	2014	2
Alejandro J. Castro	2015	2
Alejandro J. Castro	2017	1
Alejandro J. Castro	2018	1
Dominique Picard	2011	1
Dominique Picard	2015	1
Xuan Thinh Duong	2004	1
Xuan Thinh Duong	2006	1
Xuan Thinh Duong	2010	2
Xuan Thinh Duong	2011	1
Xuan Thinh Duong	2012	1
Xuan Thinh Duong	2013	2
Xuan Thinh Duong	2015	1
Xuan Thinh Duong	2016	1
Xuan Thinh Duong	2018	1
Long Huang	2018	2
Long Huang	2019	1
Albert Clop	2015	1
Dorin Dutkay	2013	1
Radu Purice	2011	1
Rafaela N. Bonfim	2018	1
Ralph Chill	2014	1
Sebastian Król	2014	1
Marcelo F. de Almeida	2014	1
Marcelo F. de Almeida	2018	1
Yannic Maus	2015	1
Deb Kumar Giri	2019	1
Alexander Olevskii	2003	1
Alexander Olevskii	2004	1
Alexander Olevskii	2005	2
Alexander Olevskii	2008	1
Alexander Olevskii	2009	1
Alexander Olevskii	2011	1
Alexander Olevskii	2013	1
Alexander Olevskii	2015	1
Alexander Olevskii	2016	1
Alexander Olevskii	2017	1
Alexander Olevskii	2018	1
Pavel A. Terekhin	2019	1
Irina Markina	2006	1
Irina Markina	2012	1
Dinh Thanh Duc	2015	1
Feng Dai	2007	1
Feng Dai	2009	1
Feng Dai	2010	1
Feng Dai	2012	1
Feng Dai	2013	1
Feng Dai	2015	2
Feng Dai	2017	1
Feng Dai	2019	2
Martin Grigoryan	2015	1
Martin Grigoryan	2017	1
Michael Christ	2003	2
Michael Christ	2005	2
Michael Christ	2011	6
Michael Christ	2014	1
Michael Christ	2015	3
Lifeng Wang	2017	1
Peter Topping	2011	1
Miguel Berasategui	2018	1
W. L. Wendland	2015	1
W. L. Wendland	2017	1
W. zu Castell	2016	1
Tin T. Tran	2016	1
Tin T. Tran	2017	2
Tin T. Tran	2018	2
Tin T. Tran	2019	1
M. C. Reguera	2017	1
Eyvindur Ari Palsson	2012	1
Fariba Zeinal Zadeh Farhadi	2019	2
Dustin G. Mixon	2010	1
Dustin G. Mixon	2011	3
Dustin G. Mixon	2013	1
Dustin G. Mixon	2015	1
Dustin G. Mixon	2016	4
Dustin G. Mixon	2017	4
Dustin G. Mixon	2019	2
Nizar Demni	2010	1
Pierre Vandergheynst	2009	1
Zongguang Liu	2018	2
Benjamin Arras	2012	1
S. Kim	2007	1
Xiao Yu	2018	1
Kunkun Song	2018	1
Kwok Hao Lee	2015	1
Karol Dziedziul	2018	1
Bradley Currey	2009	1
Bradley Currey	2015	1
Bradley Currey	2016	1
Valery Ivanov	2015	2
Markus Keel	2001	1
Laurent Dalenc	2014	1
Ralph Kritzinger	2015	1
Ralph Kritzinger	2019	1
Hyerim Ko	2018	1
Naomi Feldheim	2017	2
Joel Andersson	2012	1
Cortney Logan	2013	2
Manuel Calixto	2006	1
Manuel Calixto	2009	1
Manuel Calixto	2011	1
Manuel Calixto	2013	1
Mads S. Jakobsen	2018	1
Keri A. Kornelson	2007	1
Keri A. Kornelson	2011	1
Keri A. Kornelson	2013	1
Maciej Kucharski	2019	1
Wenjuan Li	2016	1
S. Thangavelu	2007	1
S. Thangavelu	2013	1
Joe P. Chen	2015	1
Martin Storath	2012	1
Suresh Eswarathasan	2013	1
Van Kien Nguyen	2016	1
Van Kien Nguyen	2019	1
Adisak Seesanea	2018	1
Adam Osȩkowski	2019	1
Peter Berger	2013	1
Cristian Rios	2015	1
Atsutaka Kowata	2006	1
Hendra Gunawan	2016	1
Hendra Gunawan	2017	3
Hendra Gunawan	2018	2
Hendra Gunawan	2019	1
Andrew D. Bailey	2011	2
Joan Verdera	2004	1
Joan Verdera	2007	1
Joan Verdera	2008	1
Joan Verdera	2009	1
Joan Verdera	2012	1
Joan Verdera	2016	1
Joan Verdera	2018	1
Qiang Tu	2018	2
Mateus Sousa	2017	2
Mateus Sousa	2018	1
Viktor P. Zastavnyi	2016	1
B. Simonov	2005	1
Abdellatif Akhlidj	2018	1
Abdellatif Akhlidj	2019	1
Armin Schwartzman	2019	1
Mario Milman	2014	3
Mario Milman	2015	1
Mario Milman	2017	1
Stéphane Seuret	2013	1
Stéphane Seuret	2014	1
Stathis Filippas	2011	1
Stathis Filippas	2014	1
Yeon Hyang Kim	2013	2
Yeon Hyang Kim	2014	1
Junhong Lin	2011	1
Victoria Paternostro	2009	1
Victoria Paternostro	2013	1
Victoria Paternostro	2014	1
Victoria Paternostro	2015	2
Victoria Paternostro	2016	1
El Maati Ouhabaz	2012	1
El Maati Ouhabaz	2019	1
Donald Sarason	2010	1
Jens Christensen	2015	1
Beatriz Viviani	2008	1
Beatriz Viviani	2009	1
Ivana Gómez	2017	2
Ivana Gómez	2018	2
Boogdan Szal	2019	1
Mark. J. Nigrini	2006	1
Mujdat Agcayazi	2012	1
María Zakowicz	2013	1
Estefanía Dalmasso	2018	1
Pavel Mozolyako	2018	3
Pavel Mozolyako	2019	3
Dimitri Gioev	2002	1
Michel Weber	2009	1
Michel Weber	2014	3
Michel Weber	2016	1
Michel Weber	2019	1
Keri Kornelson	2003	2
Keri Kornelson	2008	1
Keri Kornelson	2009	1
Keri Kornelson	2012	1
Yong-Kum Cho	2018	1
F. Marcellán	2014	1
, 	2007	1
, 	2012	1
Michael Frazier	2014	1
Lutz Kämmerer	2015	1
Lutz Kämmerer	2017	1
Lutz Kämmerer	2018	1
Lutz Kämmerer	2019	2
Treven Wall	2007	1
Alexander V. Vasilyev	2014	1
J-P. Antoine	2012	1
M. Vallarino	2008	2
M. Vallarino	2010	1
M. Vallarino	2013	2
M. Vallarino	2015	1
Tuomas Orponen	2011	1
Tuomas Orponen	2012	1
Tuomas Orponen	2013	1
Tuomas Orponen	2014	1
Tuomas Orponen	2018	4
Tuomas Orponen	2019	1
Nets Katz	2000	1
Guido Montufar	2019	1
H. Labrigui	2018	1
H. Labrigui	2019	2
Jinjin Chai	2019	1
Jun Cao	2011	2
Jun Cao	2013	2
Jun Cao	2014	1
Jun Cao	2015	1
Jun Cao	2017	1
F. Dai	2013	1
David Krieg	2016	1
Sebnem Yildiz	2017	3
Frederic Bernicot	2007	1
Frederic Bernicot	2008	3
Frederic Bernicot	2009	1
Frederic Bernicot	2010	2
Frederic Bernicot	2011	1
Frederic Bernicot	2013	1
Vivek V. Rane	2008	2
Simten B. Uyhan	2007	1
Björn G. Walther	2011	1
Björn G. Walther	2013	1
L. Colzani	2010	1
Antonio Pérez	2017	1
M. Clausel	2013	2
Sanja Atanasova	2017	1
Axel de Goursac	2010	1
Axel de Goursac	2011	1
Axel de Goursac	2013	1
Xueting Qiu	2018	1
G. Corach	2013	1
Liang Song	2015	2
Liang Song	2016	1
Liang Song	2019	1
T. Erdélyi	2019	1
J. Antezana	2005	1
J. Antezana	2016	1
Margarida Miró	2011	1
Ohad Feldheim	2017	1
Anna Kairema	2010	1
Ilgar Jabbarov	2015	1
Palina Salanevich	2019	1
Dan Freeman	2003	1
E. Lebedeva	2014	1
E. Lebedeva	2017	1
E. Lebedeva	2018	1
Bin Dong	2016	1
Bin Dong	2018	1
L. K. Vashisht	2013	2
Krzysztof Oleszkiewicz	2002	1
Xiangxing Tao	2018	1
Stéphane Chrétien	2018	1
Emily Rosta	2018	1
Vladimir Eiderman	2010	2
Vladimir Eiderman	2014	1
Myriam Ounaies	2008	1
Xavier Massaneda	2003	1
Xavier Massaneda	2008	2
Robert Tichy	2013	3
Anders C. Hansen	2010	1
Anders C. Hansen	2012	1
Anders C. Hansen	2019	1
Giovanna Carnovale	1999	1
Ksenia Volkova	2015	1
Niko Marola	2013	1
Niko Marola	2015	1
Emanuel Carneiro	2008	5
Emanuel Carneiro	2010	1
Emanuel Carneiro	2013	3
Emanuel Carneiro	2015	1
Emanuel Carneiro	2017	2
Emanuel Carneiro	2018	1
Emanuel Carneiro	2019	1
A. Aldroubi	2007	2
A. Aldroubi	2014	1
A. Aldroubi	2016	1
Rishad Shahmurov	2008	2
Goran Radunović	2015	2
Goran Radunović	2016	3
Ricardo G. Duran	2011	1
Samantha N. Branum	2015	1
Amos Ron	2009	1
Vladyslav Yaskin	2015	1
J. M. Martell	2015	1
Anatolii A. Korenovskyi	2016	1
P. Devaraj	2018	1
Owais Ahmad	2017	1
Owais Ahmad	2018	1
Gert Vriend	2016	1
Boris Alexeev	2011	1
R. Trigub	2009	1
S. L. Carvalho	2010	1
Yuri Latushkin	2001	1
Masayasu Moriwaki	2006	1
Kasso Okoudjou	2006	1
Kasso Okoudjou	2010	1
Kasso Okoudjou	2016	1
Kasso Okoudjou	2018	1
Zeineb Al-Jawahri	2017	1
Andrei Ludu	2000	1
Yu Liu	2019	1
Thomas Strohmer	1999	3
Thomas Strohmer	2000	4
Thomas Strohmer	2003	1
Daniel Reem	2011	1
Ekta Rajput	2019	1
Po-Lam Yung	2012	1
Po-Lam Yung	2015	2
Po-Lam Yung	2016	1
Po-Lam Yung	2019	2
Miguel A. Pinar	2012	1
Dang Duc Trong	2007	2
Dang Duc Trong	2008	1
Ilya D. Shkredov	2018	1
Yakun Xi	2016	1
Yakun Xi	2017	1
Yakun Xi	2019	1
Hyunsuk Kang	2013	1
Fanliang Kong	2019	1
K. Diethelm	2017	1
E. Kowalski	2017	1
Deguang Han	2008	1
Deguang Han	2009	1
Deguang Han	2010	1
Deguang Han	2011	2
Deguang Han	2017	1
Deguang Han	2018	1
Henry Riely	2018	1
Irene Drelichman	2010	1
Irene Drelichman	2012	1
Irene Drelichman	2014	1
Effie Papageorgiou	2018	1
Effie Papageorgiou	2019	2
Helena F. Gonçalves	2016	1
Kangwei Li	2013	1
Kangwei Li	2014	1
Kangwei Li	2017	3
Kangwei Li	2018	6
Kangwei Li	2019	3
Hicham Banouh	2019	1
Sinem Sezer	2007	1
Boris Mityagin	2016	1
A. Susana Coré	2015	1
Michele Berra	2013	1
Michele Berra	2017	1
Árpád Bényi	2007	1
Árpád Bényi	2010	1
Árpád Bényi	2018	2
Eric Sawyer	2012	1
Eric Sawyer	2014	1
Saifallah Ghobber	2017	1
Łukasz Wojciechowski	2012	1
Nikolay Osipov	2012	1
J. Levesley	2015	1
J. Levesley	2018	1
Hillel Tal-Ezer	2012	1
Zhaoyang Yin	2014	1
Anna Khamitova	2018	1
Michael Cwikel	2010	1
Michael Cwikel	2014	3
Michael Cwikel	2017	1
Michael Cwikel	2018	1
Ziya Soyucok	2007	1
Jan Rozendaal	2013	1
Jan Rozendaal	2014	1
Jan Rozendaal	2015	1
Jan Rozendaal	2016	2
Jan Rozendaal	2017	2
Jan Rozendaal	2018	1
Jan Rozendaal	2019	2
Elmar Wagner	2013	1
G. Cupini	2008	1
Claudia Garetto	2010	1
Johanna Franklin	2016	1
Georgios Psaromiligkos	2019	3
Tamara Servi	2016	1
Ricardo Cordero-Soto	2010	1
Julian Ahrens	2016	1
H. Michael Moeller	2006	1
V. N. Temlyakov	2015	1
Hendrik De Bie	2008	1
Hendrik De Bie	2010	2
Hendrik De Bie	2012	2
Hendrik De Bie	2013	2
Hendrik De Bie	2015	2
Hendrik De Bie	2016	2
Hendrik De Bie	2017	1
Lourdes Rodriguez-Mesa	2008	1
Lourdes Rodriguez-Mesa	2013	1
Alexandre Almeida	2015	2
Alexandre Almeida	2016	1
Alexandre Almeida	2018	1
Ana Danelia	2013	1
Robert V. Moody	2014	1
Luigi Rodin	2012	1
Michael Růžička	2019	1
Friedrich Philipp	2012	1
Friedrich Philipp	2013	1
Friedrich Philipp	2014	1
Friedrich Philipp	2015	1
Friedrich Philipp	2018	1
Friedrich Philipp	2019	2
Yang	2018	1
Stephen J. Dilworth	2018	1
Minglei Shi	2018	2
Alexis Marin	2012	1
J. M. Sepulcre	2017	1
J. M. Sepulcre	2019	1
S. Singh	2014	1
Stefanie Petermichl	2007	1
Stefanie Petermichl	2014	1
Stefanie Petermichl	2015	2
Stefanie Petermichl	2017	2
Stefanie Petermichl	2018	2
Stefanie Petermichl	2019	1
Karma Dajani	2012	1
Karma Dajani	2017	1
Sergey Lukomskii	2014	1
Sergey Lukomskii	2015	1
Chao Zhang	2013	1
Chao Zhang	2014	1
Chao Zhang	2017	2
Chao Zhang	2018	1
Chao Zhang	2019	1
Keith Rogers	2003	1
Keith Rogers	2007	1
S. Villullas	2019	2
Dirk Nuyens	2019	1
Matthew Fickus	2010	1
Matthew Fickus	2011	2
Matthew Fickus	2013	1
Matthew Fickus	2014	1
Matthew Fickus	2015	2
Matthew Fickus	2016	3
Matthew Fickus	2017	3
Matthew Fickus	2018	1
Matthew Fickus	2019	1
Tahar Moumni	2014	1
Elmar Pauwels	2012	1
Elmar Pauwels	2014	1
Zhenxin Liu	2015	1
I. M. Krichever	2007	1
Renato C. Calleja	2017	1
Genki Shibukawa	2011	1
Robert W. Johnson	2009	1
Robert W. Johnson	2011	1
Robert W. Johnson	2013	1
Dong Dong	2017	4
Dong Dong	2019	1
Jahangir Cheshmavar	2016	1
Pablo Tarazaga	2019	1
Ana Vargas	1998	1
Ana Vargas	2019	1
Teresa E. Pérez	2015	1
Teresa E. Pérez	2016	1
Sara Botelho-Andrade	2015	1
Sara Botelho-Andrade	2017	2
Sara Botelho-Andrade	2018	1
Mate Matolcsi	2009	1
Taneli Korhonen	2019	1
Karoly Nagy	2016	1
Xian-Jin Li	2001	1
Courtney A. Schmitt	2019	1
Elena P. Ushakova	2017	1
A. J. Castro	2013	1
A. J. Castro	2014	1
Víctor Almeida	2012	1
Víctor Almeida	2013	1
Víctor Almeida	2016	1
Yuval Peres	2007	1
Yuval Peres	2015	1
Jonathan Bober	2010	1
Ilya M. Spitkovsky	2008	1
Ilya M. Spitkovsky	2011	3
Ilya M. Spitkovsky	2012	1
Anna Paola Todino	2019	1
Reihaneh Raisi Tousi	2014	1
S. Zubin Gautam	2007	1
S. Zubin Gautam	2009	1
S. Zubin Gautam	2010	1
Gord Sinnamon	2015	1
Gord Sinnamon	2016	1
Paul Hagelstein	2018	1
Douglas P. Hardin	2015	1
Hideo Takaoka	2001	1
Hang Xu	2017	1
Milana Gataric	2016	1
Abdulhamit Kucukaslan	2018	1
Jesus M. F. Castillo	2005	1
Mitsuru Sugimoto	2006	1
Mitsuru Sugimoto	2007	5
Mitsuru Sugimoto	2008	1
Mitsuru Sugimoto	2012	1
Mitsuru Sugimoto	2018	1
Stefan Samko	2008	2
Stefan Samko	2016	1
Grigori A. Karagulyan	2016	1
Grigori A. Karagulyan	2018	2
Grigori A. Karagulyan	2019	2
Abner J. Salgado	2014	1
Michel Marias	2019	1
Fuensanta Aroca	2018	1
Koichi Taniguchi	2017	1
Ralf Hielscher	2019	1
"G""otz E. Pfander"	2010	1
Al A. Masta	2017	1
Götz Pfander	2012	1
Andriy L. Shidlich	2012	1
Andriy L. Shidlich	2013	1
Frederic Sommer	2017	1
Nicolae Strungaru	2015	1
Nicolae Strungaru	2017	1
A. F. M. ter Elst	2012	1
Jonathan M. Fraser	2012	1
Jonathan M. Fraser	2015	1
Igor Rodnianski	2008	1
Vincent Chan	2013	1
Miki Hasui	2012	1
Ernesto Buzano	2019	1
Pablo Schmidberg	2011	1
Tanvi Jain	2014	1
John Corring	2012	1
Michael Ruzhansky	2007	1
Michael Ruzhansky	2008	2
Michael Ruzhansky	2009	1
Michael Ruzhansky	2012	1
Michael Ruzhansky	2014	1
Michael Ruzhansky	2015	1
Michael Ruzhansky	2016	4
Michael Ruzhansky	2017	3
Michael Ruzhansky	2018	2
Stamatis Koumandos	2013	1
Jinsheng Han	2011	1
E. Liflyand	2008	1
E. Liflyand	2009	1
E. Liflyand	2011	1
E. Liflyand	2012	3
E. Liflyand	2018	1
Albrecht Boettcher	2016	1
Jorge Buescu	2014	1
Jorge Buescu	2018	2
Lech Jankowski	2010	1
Muhammad Taqiyuddin	2017	1
Muhammad Taqiyuddin	2018	2
Timo S. Hänninen	2012	1
Timo S. Hänninen	2014	3
Timo S. Hänninen	2015	1
Timo S. Hänninen	2017	2
Timo S. Hänninen	2018	1
Sheldy Ombrosi	2014	1
Sheldy Ombrosi	2016	1
Sheldy Ombrosi	2018	1
Sheldy Ombrosi	2019	1
Rim Jday	2015	1
Rim Jday	2016	2
David Larson	2003	3
David Larson	2006	1
David Larson	2007	3
David Larson	2018	1
Rodica D. Costin	2016	1
T. E. Pérez	2014	1
Dao Van Duong	2017	1
Dao Van Duong	2018	2
Dao Van Duong	2019	1
G. Perez-Villalon	2008	1
G. Perez-Villalon	2016	1
Rami Ayoush	2017	1
A. Rahimi	2018	1
G. Tephnadze	2014	1
G. Tephnadze	2015	4
G. Tephnadze	2017	1
G. Tephnadze	2018	3
João Morais	2019	1
Ulrich Stadtmueller	2013	1
Joonil Kim	2007	1
Joonil Kim	2013	1
Joonil Kim	2019	1
Daoyuan Fang	2008	1
Marco Bramanti	2012	1
Marco Bramanti	2015	1
Linh V. Nguyen	2014	2
D. Lee	2018	1
R S Pathak	2014	1
Anatoli Merzon	2011	1
Alex Amenta	2013	2
Alex Amenta	2015	1
Alex Amenta	2016	1
Alex Amenta	2017	3
Alex Amenta	2018	1
Alex Amenta	2019	3
Weichao Guo	2016	1
Weichao Guo	2018	1
Weichao Guo	2019	3
Jens Wirth	2010	1
Kristina E. Ushakova	2017	1
Lidia Birth	2011	1
Mariantonia Cotronei	2013	1
Sangman Lee	2017	2
Thang Pham	2018	1
A. Iosevich	2013	1
A. Iosevich	2016	1
A. Iosevich	2017	1
Anne Pein	2017	1
M. Ruzzi	2006	1
Kathryn E. Hare	2011	1
Kathryn E. Hare	2015	1
Kathryn E. Hare	2018	1
D. Békollé	2009	1
Baode Li	2009	2
Bharatee Mangaraj	2019	1
Alexander M. Powell	2006	1
Alexander M. Powell	2010	1
Alexander M. Powell	2015	1
Guy R. David	2017	1
Esther M. García-Caballero	2016	1
Stefan Kunis	2006	1
Stefan Kunis	2015	1
Stefan Kunis	2016	2
Stefan Kunis	2017	1
Stefan Kunis	2018	2
Stefan Kunis	2019	1
Charles E. Baker	2013	1
Yoshihiro Shibata	2018	1
Jihua Ma	2018	1
Darrin Speegle	2003	1
