2013	['Canay Aykol', 'Amiran Gogatishvili', 'Vagif S. Guliyev']	11
2015	['Dmitriy M. Stolyarov', 'Vasily I. Vasyunin', 'Pavel B. Zatitskiy']	12
2015	['Riikka Korte', 'Niko Marola', 'Olli Saari']	7
2016	['Yuanyuan Chen', 'Joachim Toft', 'Patrik Wahlberg']	29
2017	['Ronny Bergmann', 'Dennis Merkert']	8
2017	['Tsukasa Iwabuchi', 'Tokio Matsuyama', 'Koichi Taniguchi']	29
2017	['Al Azhary Masta', 'Ifronika', 'Muhammad Taqiyuddin']	12
2018	['Nijjwal Karak']	12
2018	['Nicky K. Tumalun', 'Denny I. Hakim', 'Hendra Gunawan']	14
2018	['Pier Domenico Lamberti', 'Ivan Yuri Violo']	25
2018	['Al Azhary Masta', 'Ifronika', 'Muhammad Taqiyuddin']	9
2019	['Naoya Hatano', 'Yoshihiro Sawano']	9
2019	['Weichao Guo', 'Guoping Zhao']	12
2019	['Naoya Hatano']	9
2019	['Denny Ivanal Hakim', 'Yoshihiro Sawano']	21
2019	['Joachim Toft. Rüya Üster', 'Elmira Nabizadeh', 'Serap Öztop']	33
2019	['Jizheng Huang', 'Pengtao Li', 'Yu Liu']	36
1999	['Terence Tao']	41
2001	['Camil Muscalu', 'Terence Tao', 'Christoph Thiele']	30
2002	['Adam Sikora', 'Terence Tao']	11
2002	['Terence Tao']	21
2003	['Ben Green']	23
2003	['Camil Muscalu', 'Jill Pipher', 'Terence Tao', 'Christoph Thiele']	26
2003	['Michael Goldberg', 'Wilhelm Schlag']	22
2005	['Detlef Müller', 'Marco M. Peloso', 'Fulvio Ricci']	34
2006	['M. Burak Erdogan', 'Michael Goldberg', 'Wilhelm Schlag']	27
2007	['Camil Muscalu', 'Terence Tao', 'Christoph Thiele']	52
2008	['Elena Cordero', 'Fabio Nicola']	13
2008	['Detlef Mueller', 'Maria Vallarino']	28
2008	['Adam Sikora']	15
2008	['Keith M. Rogers', 'Andreas Seeger']	19
2009	['Darko Mitrovic', 'Nenad Antonic']	10
2009	['Tuomas P. Hytönen']	8
2010	['Thomas Hangelbroek', 'Wolodymyr Madych', 'F. J. Narcowich', 'J. D. Ward']	18
2011	['Karoline Johansson']	17
2011	['Darko Mitrovic', 'Ivan Ivec']	11
2015	['Laura Cladek']	43
2015	['Valentina Casarino', 'Michael G. Cowling', 'Alessio Martini', 'Adam Sikora']	28
2012	['Alessio Martini', 'Detlef Müller']	15
2015	['Chiara Gallarati', 'Mark Veraar']	17
2013	['Xuan Thinh Duong', 'Ji Li', 'Adam Sikora']	11
2013	['Frédéric Bernicot', 'Vjekoslav Kovač']	11
2014	['Alejandro J. Castro', 'Tuomas P. Hytönen']	11
2015	['Błażej Wróbel']	33
2015	['A. Kushpel', 'J. Levesley']	16
2016	['Alessio Martini']	31
2013	['Mariusz Mirek']	31
2015	['A. Kushpel']	11
2015	['Nick Lindemulder']	32
2016	['Izabella Laba', 'Hong Wang']	21
2016	['Julian Ahrens', 'Michael G. Cowling', 'Alessio Martini', 'Detlef Müller']	26
2017	['Valentina Casarino', 'Paolo Ciatti', 'Alessio Martini']	32
2017	['Heping Liu', 'Min Wang']	24
2019	['Ljudevit Palle']	88
2019	['Borislav R. Draganov']	18
1999	['Alex Iosevich', 'Nets Hawk Katz', 'Terence Tao']	5
2003	['Michael Christ', 'Xiaochun Li', 'Terence Tao', 'Christoph Thiele']	24
2004	['Quan Zheng', 'Xiaohua Yao', 'Da Fan']	18
2006	['Philippe Jaming']	6
2006	['Luca Brandolini', 'Giacomo Gigante', 'Allan Greenleaf', 'Alexander Iosevich', 'Andreas Seeger', 'Giancarlo Travaglini']	28
2006	['Atsutaka Kowata', 'Masayasu Moriwaki']	8
2007	['Jong-Guk Bak', 'Daniel M. Oberlin', 'Andreas Seeger']	26
2007	['Isabelle Chalendar', 'Jonathan R. Partington']	12
2006	['Laszlo Erdos', 'Manfred Salmhofer']	40
2008	['Hendrik De Bie']	20
2008	['Spyridon Dendrinos', 'Norberto Laghi', 'James Wright']	21
2008	['Antoine Ayache', 'François Roueff', 'Yimin Xiao']	32
2008	['Yoshihiro Sawano']	22
2009	['Michael Baake', 'Uwe Grimm']	9
2010	['Albert Boggess', 'Andrew Raich']	25
2010	['Chokri Abdelkefi']	20
2010	['Kevin Coulembier', 'Hendrik De Bie', 'Frank Sommen']	24
2011	['Jong-Guk Bak', 'Daniel M. Oberlin', 'Andreas Seeger']	39
2012	['D. Gorbachev', 'S. Tikhonov']	22
2012	['Hendrik De Bie', 'Nele De Schepper']	17
2013	['Paul Potgieter']	11
2013	['Roxana Bujack', 'Hendrik De Bie', 'Nele De Schepper', 'Gerik Scheuermann']	18
2013	['Seheon Ham', 'Sanghyuk Lee']	24
2013	['Chokri Abdelkefi', 'Mongi Rachdi']	22
2014	['Michael Baake', 'Holger Kösters', 'Robert V. Moody']	22
2009	['Myeongju Chae', 'Sunggeum Hong', 'Sanghyuk Lee']	21
2010	['Jingwei Guo']	26
2013	['K. S. Senthil Raani']	14
2015	['R. M. Trigub']	30
2014	['Elmar Pauwels', 'Maurice de Gosson']	12
2014	['Tomasz Czyżycki', 'Jiří Hrivnák']	20
2015	['Hyunuk Chung', 'Seheon Ham']	39
2017	['Michael Baake', 'Michael Coons']	13
2010	['Lech Jankowski', 'Zbigniew J. Jurek']	11
2012	['Jonathan M. Fraser', 'Tuomas Orponen', 'Tuomas Sahlsten']	11
2013	['Chokri Abdelkefi', 'Mongi Rachdi']	17
2014	['Jiří Hrivnák', 'Lenka Motlochová']	25
2015	['Alex Iosevich', 'Azita Mayeli', 'Jonathan Pakianathan']	7
2015	['Yutae Choi', 'Seheon Ham', 'Sanghyuk Lee']	26
2015	['Emanuel Carneiro', 'Damiano Foschi', 'Diogo Oliveira e Silva', 'Christoph Thiele']	19
2016	['Zhi Qi']	25
2016	['Ryan Berndt']	19
2016	['Dixan Peña Peña', 'Irene Sabadini', 'Franciscus Sommen']	11
2016	['I. Kh. Musin']	12
2017	['Xianghong Chen', 'Dashan Fan', 'Lifeng Wang']	17
2017	['Damiano Foschi', 'Diogo Oliveira e Silva']	22
2017	['D. V. Gorbachev', 'V. I. Ivanov', 'S. Yu. Tikhonov']	44
2017	['Marco Vitturi']	5
2017	['Sabrine Arfaoui', 'Anouar Ben Mabrouk']	24
2017	['Sabrine Arfaoui', 'Anouar Ben Mabrouk']	23
2017	['Robert Fraser', 'Kyle Hambrook']	19
2017	['Alex Iosevich', 'Azita Mayeli']	11
2017	['Jingwei Guo', 'Weiwei Wang']	13
2018	['Rahul Garg', 'K. Jotsaroop']	20
2018	['Yong-Kum Cho', 'Seok-Young Chung', 'Hera Yun']	15
2018	['Terence L. J. Harris']	15
2018	['Youssef El Haoui', 'Said Fahlaoui', 'Eckhard Hitzer']	15
2018	['Youssef El Haoui', 'Said Fahlaoui']	8
2018	['Emanuel Carneiro', 'Diogo Oliveira e Silva', 'Mateus Sousa', 'Betsy Stovall']	20
2018	['Kyle Hambrook', 'Krystal Taylor']	20
2018	['Zhi Qi']	26
2018	['Vjekoslav Kovač']	12
2019	['Jialun Li', 'Frederic Naud', 'Wenyu Pan']	34
2019	['Saswata Adhikari', 'V. P. Anoop', 'Sanjay Parui']	30
2019	['Michael J. Puls']	8
2019	['Lenny Neyt', 'Jasson Vindas']	23
2019	['Andreas Debrouwere', 'Lenny Neyt', 'Jasson Vindas']	17
2019	['Michael Baake', 'Natalie Priebe Frank', 'Uwe Grimm']	20
2011	['Margit Pap']	15
1998	['Peter G. Casazza', 'Ole Christensen']	13
1999	['Eric Weber']	11
2001	['Eric Weber']	10
2004	['Jorge Antezana', 'Gustavo Corach', 'Mariano Ruiz', 'Demetrio Stojanoff']	16
2004	['Shijun Zheng']	4
2005	['Massimo Fornasier']	11
2005	['Josef Obermaier', 'Ryszard Szwarc']	14
2006	['Morten Nielsen']	8
2007	['Karlheinz Gröchenig']	16
2007	['Yuan Xu', 'Oleg Tischenko']	13
2007	['Palle E. T. Jorgensen', 'Keri A. Kornelson', 'Karen L. Shuman']	37
2007	['Goetz E. Pfander']	17
2008	['Jorge J. Betancor', 'Eleonor Harboure', 'Adam Nowak', 'Beatriz Viviani']	31
2009	['Jihoon Lee', 'Paul F. X. Mueller', 'Stefan Mueller']	50
2010	['Jorge J. Betancor', 'Juan C. Fariña', 'Lourdes Rodríguez-Mesa', 'Ricardo Testoni']	27
2010	['Peter G. Casazza', 'Matt Fickus', 'Dustin Mixon', 'Janet C. Tremain']	11
2010	['Jameson Cahill', 'Peter G. Casazza', 'Andreas Heinecke']	12
2010	['H. -Q. Bui', 'R. S. Laugesen']	5
2010	"['G""otz E. Pfander', 'Peter Rashkov']"	9
2010	['Luca Brandolini', 'Christine Choirat', 'Leonardo Colzani', 'Giacomo Gigante', 'Raffaello Seri', 'Giancarlo Travaglini']	31
2011	['A. Fattahi', 'H. Javanshiri']	16
2011	['Abolhassan Fereydooni', 'Ahmad Safapour']	17
2012	['Morteza Rahmani', 'Mohammad H. Faroughi']	17
2013	['Wen Yuan', 'Winfried Sickel', 'Dachun Yang']	30
2013	['Costanza Conti', 'Mariantonia Cotronei', 'Tomas Sauer']	25
2015	['Franz Luef']	7
2014	['Laura Gavruta']	13
2015	['M. R. Abdollahpour', 'A. Najati', 'P. Gavruta']	14
2012	['Richard F. Bass', 'Karlheinz Gröchenig']	15
2012	['Elena Cordero', 'Fabio Nicola', 'Luigi Rodin']	16
2015	['Felipe Gonçalves', 'Friedrich Littmann']	27
2016	['Anirudha Poria']	14
2016	['Tomislav Berić']	10
2012	['Laura De Carli', 'Anudeep Kumar']	15
2013	['P. Gavruta']	6
2013	['Marcin Bownik', 'John Jasper']	40
2013	['Marcin Bownik', 'John Jasper']	10
2014	['Shibashis Karmakar', 'Sk Monowar Hossein']	11
2014	['Jeff Ledford']	7
2014	['Ruslan Sharipov']	6
2016	['Ali Akbar Arefijamaal', 'Fahimeh Arabyani Neyshaburi']	14
2016	['Daniel Freeman', 'Darrin Speegle']	26
2007	['Pedro Massey', 'Mariano Ruiz']	19
2012	['Gilles Faÿ', 'Sinuk Kang']	13
2016	['Tigran Harutyunyan', 'Avetik Pahlevanyan', 'Anna Srapionyan']	8
2016	['Carlo Bardaro', 'Loris Faina', 'Ilaria Mantellini']	20
2017	['Peter G. Casazza', 'Dorsa Ghoreishi', 'Shani Jose', 'Janet C. Tremain']	18
2017	['Animesh Bhandari', 'Saikat Mukherjee']	13
2017	['Stevan Pilipović', 'Diana T. Stoeva']	9
2018	['Qingyue Zhang']	14
2018	['Gholamreza Abbaspour Tabadkan', 'Hessam Hossein-nezhad']	13
2018	['Sara Botelho-Andrade', 'Peter G. Casazza', 'Desai Cheng', 'John Haas', 'Tin T. Tran']	16
2018	['Antonio G. García', 'María J. Muñoz-Bouzo', 'Gerardo Pérez-Villalón']	23
2018	['Mohamed Rossafi', 'Samir Kabbaj']	12
2018	['Mohamed Rossafi', 'Samir Kabbaj']	13
2018	['Clare Wickman', 'Kasso Okoudjou']	29
2018	['Bianca Gariboldi', 'Giacomo Gigante']	21
2019	['Dongwei Li']	13
2019	['A. Bourouihiya', 'M. Rossafi H. Labrigui', 'A. Touri']	7
2019	['F. Gómez-Cubillo', 'S. Villullas']	24
2019	['Anirudha Poria']	15
2019	['Josiah Park']	3
2019	['Stevan Pilipović', 'Diana T. Stoeva']	23
2019	['H. Labrigui', 'A. Touri', 'S. Kabbaj']	11
1999	['Thomas Strohmer']	26
2000	['Thomas Strohmer']	27
2000	['Thomas Strohmer']	22
2001	['Marcel de Jeu']	20
2004	['Emmanuel Candes', 'Terence Tao']	39
2004	['Emmanuel Candes', 'Justin Romberg']	25
2005	['Jing Zou']	25
2006	['Peter Oswald', 'Tatiana Shingel']	8
2008	['A. G. Babenko', 'Yu. V. Kryakin']	6
2010	['Emmanuel J. Candes', 'Yonina C. Eldar', 'Deanna Needell', 'Paige Randall']	21
2011	['Luis M. Navas', 'Francisco J. Ruiz', 'Juan L. Varona']	16
2009	['Karlheinz Gröchenig', 'Andreas Klotz']	35
2015	['Felix Krahmer', 'Deanna Needell', 'Rachel Ward']	21
2012	['A. S. Serdyuk', 'Ie. Yu. Ovsii']	21
2015	['Maxime Breden', 'Laurent Desvillettes', 'Jean-Philippe Lessard']	27
2015	['Kathryn E. Hare', 'L. Thomas Ramsey']	25
2012	['Karlheinz Gröchenig', 'Andreas Klotz']	24
2013	['Keaton Hamm']	21
2016	['David Krieg']	33
2017	['Adrian P. Bustamante', 'Renato C. Calleja']	22
2018	['A. S. Serdyuk', 'I. V. Sokolenko']	9
2019	['Maximilian Bochmann', 'Lutz Kämmerer', 'Daniel Potts']	19
2019	['Jeffrey S. Geronimo', 'Karl Liechty']	47
2019	['Felix Bartel', 'Ralf Hielscher', 'Daniel Potts']	28
2019	['Dmitry Batenkov', 'Gil Goldman', 'Yosef Yomdin']	45
1998	['C. J. Neugebauer']	8
2000	['Michael T. Lacey']	23
2004	['Joaquim Martin', 'Javier Soria']	8
2005	['J. M. Aldaz']	7
2006	['Camil Muscalu']	34
2006	['G. A. Karagulyan']	8
2006	['Richard Oberlin']	23
2007	['Outi Elina Maasalo']	16
2008	['Daniel M. Oberlin']	5
2008	['Frederic Bernicot']	18
2009	['J. M. Aldaz', 'J. Pérez Lázaro']	6
2010	['Benjamin J. Jaye', 'Igor E. Verbitsky']	39
2013	['Dmitry Rutsky']	12
2013	['Eleftherios N. Nikolidakis']	8
2014	['Piotr Hajłasz', 'Zhuomin Liu']	17
2015	['Anthony Carbery']	7
2015	['Douadi Drihem']	8
2015	['Alexandre Almeida', 'António Caetano']	24
2013	['Antonio Córdoba', 'Keith M. Rogers']	11
2012	['Ondřej Kurka']	25
2012	['Hitosh Tanaka', 'Yutaka Terasawa']	8
2012	['Patrick LaVictoire']	12
2011	['Marius Junge', 'Tao Mei']	35
2015	['Mario Milman']	12
2015	['Qingying Xue', 'Kozo Yabuta']	27
2016	['Mingming Cao', 'Qingying Xue']	12
2016	"[""Emma D'Aniello"", 'Laurent Moonens']"	17
2009	['Daniel Aalto', 'Lauri Berkovits', 'Outi Elina Maasalo', 'Hong Yue']	17
2012	['Jonathan Poelhuis', 'Alberto Torchinsky']	17
2013	['Ildoo Kim', 'Kyeong-Hun Kim', 'Panki Kim']	37
2014	['Hannes Luiro', 'Antti V. Vähäkangas']	10
2014	['Sayan Bagchi', 'Sundaram Thangavelu']	28
2015	['Ildoo Kim', 'Kyeong-Hun Kim', 'Sungbin Lim']	23
2015	['Marco Bramanti', 'Maria Stella Fanciullo']	25
2015	['Antonios D. Melas', 'Eleftherios N. Nikolidakis']	9
2016	['Shuichi Sato']	27
2007	['Keith Rogers', 'Francisco Villarroya']	7
2011	['B. Bongioanni', 'E. Harboure', 'O. Salinas']	20
2013	['Eleftherios Nikolidakis']	15
2015	['Hannes Luiro', 'Antti V. Vähäkangas']	22
2015	['Carme Cascante', 'Joaquin M. Ortega']	19
2016	['Pavel Zorin-Kranich']	12
2016	['Victor D. Didenko', 'Anatolii A. Korenovskyi', 'Nor Jaidi Tuah']	15
2017	['Hannes Luiro']	16
2017	['Juha Kinnunen', 'Juha Lehrbäck', 'Antti V. Vähäkangas', 'Xiao Zhong']	21
2017	['Maciej Paluszynski', 'Jacek Zienkiewicz']	28
2017	['Shuichi Sato']	21
2017	['Dariusz Kosz']	14
2017	['Timo S. Hänninen', 'Emiel Lorist']	14
2018	['Peter Sjögren', 'Tomasz Z. Szarek']	18
2018	['Paata Ivanisvili', 'Samuel Zbarsky']	7
2018	['António Caetano', 'Henning Kempka']	17
2018	['Anton Tselishchev', 'Ioann Vasilyev']	16
2018	['Kangwei Li', 'Eric T. Sawyer']	33
2019	['Andrea Carbonaro', 'Oliver Dragičević']	18
2019	['F. J. Pérez Lázaro']	7
2019	['Ruijuan Chen', 'Wei Chen', 'Fanliang Kong']	9
2013	['Christoph Aistleitner', 'Istvan Berkes', 'Robert Tichy']	25
2013	['Christoph Aistleitner', 'Istvan Berkes', 'Robert Tichy']	12
2014	['Thomas Löbbe']	25
1996	['Alexander Koldobsky']	16
1999	['G. Carnovale', 'T. H. Koornwinder']	31
2004	['Piotr Sniady']	41
2010	['Palle E. T. Jorgensen', 'Erin P. J. Pearse']	25
2011	['K. R. Parthasarathy']	20
2009	"[""Szila'rd Gy. Re've'sz""]"	26
2012	['Fumio Hiai', 'Hideki Kosaki', 'Denes Petz', 'Mary Beth Ruskai']	52
2008	['Leif Boysen', 'Axel Munk']	44
2013	['Aurélien Alfonsi', 'Alexander Schied', 'Florian Klöck']	30
2018	['Stéphane Chrétien', 'Hemant Tyagi']	50
2012	['Victor Lie']	20
1999	['Terence Tao']	28
1999	['Andreas Seeger', 'Terence Tao']	26
2002	['Xavier Tolsa']	42
2002	['Jose Garcia-Cuerva', 'A. Eduardo Gatto']	10
2006	['Q X Yang']	10
2006	['Norberto Laghi', 'Neil Lyall']	10
2006	['Norberto Laghi', 'Neil lyall']	10
2007	['Fedor Nazarov', 'Sergei Treil', 'Alexander Volberg']	14
2007	['S. Hofmann']	22
2007	['Yong Kum Cho', 'Sunggeum Hong', 'Joonil Kim', 'Chan Woo Yang']	1
2007	['P. Mattila', 'J. Verdera']	14
2008	['Tuomas Hytönen']	12
2009	['Besma Ben Ali']	34
2009	['Besma Ben Ali']	29
2009	['H. Hedenmalm']	14
2009	['Fedor Nazarov', 'Richard Oberlin', 'Christoph Thiele']	16
2010	['Henri Martikainen']	31
2010	['Vakhtang Kokilashvili', 'Alexander Meskhi']	22
2010	['L. I. Ignat', 'D. Stan']	27
2010	['Yen Do', 'Camil Muscalu', 'Christoph Thiele']	23
2010	['Maria Carmen Reguera', 'Christoph Thiele']	5
2012	['Béchir Amri']	13
2012	['Tuomas Hytönen', 'Henri Martikainen']	45
2013	['Loukas Grafakos', 'Diego Maldonado', 'Virginia Naibo']	8
2013	['Loredana Lanzani', 'Elias M. Stein']	50
2014	['Moritz Egert', 'Robert Haller-Dintelmann', 'Joachim Rehberg']	26
2015	['Pavel Zorin-Kranich']	11
2015	['Joshua Isralowitz']	13
2015	['Petteri Harjulehto', 'Ritva Hurri-Syrjänen']	25
2009	['Ciprian Demeter', 'Malabika Pramanik', 'Christoph Thiele']	28
2013	['Henri Martikainen']	16
2014	['Stathis Filippas', 'Luisa Moschini', 'Achilles Tertikas']	9
2015	['Henri Martikainen', 'Mihalis Mourgoglou']	8
2012	['Yen Do', 'Richard Oberlin', 'Eyvindur Ari Palsson']	14
2012	['Vagif S. Guliyev', 'Lubomira G. Softova']	16
2015	['Andreas Seeger', 'Charles K. Smart', 'Brian Street']	114
2011	['Michael Christ']	11
2011	['Alexander Nagel', 'Fulvio Ricci', 'Elias M. Stein', 'Stephen Wainger']	92
2011	['Michael Christ']	18
2012	['Theresa C. Anderson', 'Armen Vagharshakyan']	19
2014	['Alexander Tumanov']	21
2016	['Grigori Karagulyan']	16
2017	['Kangwei Li', 'Henri Martikainen', 'Yumeng Ou', 'Emil Vuorinen']	24
2008	['Ciprian Demeter', 'Christoph Thiele']	46
2009	['Thierry Coulhon', 'Adam Sikora']	23
2011	['Henri Martikainen']	26
2011	['Frederic Bernicot', 'Pierre Germain']	32
2013	['Ting Mei', 'Qingying Xue', 'Senhua Lan']	18
2013	['G. Mauceri', 'S. Meda', 'M. Vallarino']	17
2013	['Frederic Bernicot', 'Pierre Germain']	45
2015	['Loredana Lanzani', 'Elias M. Stein']	51
2015	['F. Nazarov', 'A. Reznikov', 'V. Vasyunin', 'A. Volberg']	23
2016	['Polona Durcik', 'Vjekoslav Kovač', 'Christoph Thiele']	11
2016	['Abhishek Ghosh', 'Parasar Mohanty', 'Saurabh Shrivastava']	16
2017	['Alex Amenta']	13
2018	['Faruk Temur', 'Ezgi Sert']	23
2018	['Xiumin Du', 'Larry Guth', 'Yumeng Ou', 'Hong Wang', 'Bobby Wilson', 'Ruixiang Zhang']	26
2018	['Tuomas Orponen']	17
2018	['Larry Guth', 'Alex Iosevich', 'Yumeng Ou', 'Hong Wang']	39
2018	"['Aleksandra Niepla', ""Kevin O'Neill"", 'Zhen Zeng']"	12
2018	['Xavier Tolsa']	12
2018	['Cody B. Stockdale']	12
2019	['Cody B. Stockdale']	20
2019	['Mario Stipčić']	25
2019	['Danqing He', 'Zuoshunhua Shi']	14
2019	['Tommaso Bruno', 'Peter Sjögren']	16
2019	['Emil Airta']	38
2019	['Benjamin Jaye', 'Xavier Tolsa', 'Michele Villa']	59
2019	['Tuomas Hytönen', 'Kangwei Li', 'Tuomas Oikari']	14
1999	['Igor Rivin']	31
2003	['Francois Rodier']	23
2005	['Holger Rauhut']	38
2006	['Guy Cohen', 'Christophe Cuny']	40
2006	['Holger Rauhut']	20
2007	['Karlheinz Groechenig', 'Benedikt M. Poetscher', 'Holger Rauhut']	19
2008	['Emanuel Carneiro', 'Jeffrey D. Vaaler']	40
2008	['Emanuel Carneiro']	15
2010	['Juan Arias-de-Reyna', 'Jan van de Lune']	14
2010	['Tamás Erdélyi', 'Kaveh Khodjasteh', 'Lorenza Viola']	14
2012	['Daniel J. Katz']	23
2015	['Man Kam Kwong']	5
2014	['Árpád Baricz', 'Saminathan Ponnusamy', 'Sanjeev Singh']	18
2013	['Yosef Yomdin']	11
2016	['Christian Günther', 'Kai-Uwe Schmidt']	20
2016	['Daniel J. Katz']	54
2016	['David Blázquez-Sanz', 'Carlos Alberto Marín Arango']	8
2012	['Sándor Krenedits']	23
2013	['Kai-Uwe Schmidt']	9
2013	['Árpád Baricz', 'Stamatis Koumandos']	10
2013	['Ágoston Róth', 'Imre Juhász', 'Alexandru Kristály']	32
2015	['Jürgen Angst', 'Guillaume Poly']	41
2016	['Alexander Iksanov', 'Zakhar Kabluchko', 'Alexander Marynych']	20
2016	['Jürgen Angst', 'Guillaume Poly', 'Hung Pham Viet']	28
2017	['Jürgen Angst', 'Federico Dalmao', 'Guillaume Poly']	11
2014	['Sergei Kalmykov', 'Bela Nagy', 'Vilmos Totik']	15
2016	['Robert Beinert']	12
2017	['Daniel J. Katz', 'Sangman Lee', 'Stanislav A. Trunov']	32
2017	['Daniel J. Katz', 'Eli Moore']	6
2018	['Dmitriy Dmitrishin', 'Paul Hagelstein', 'Anna Khamitova', 'Anatolii Korenovskyi', 'Alex Stokolos']	29
2018	['Priyanka Sangal', 'A. Swaminathan']	14
2018	['Michael A. Dritschel']	20
2018	['Dan Edidin']	16
2019	['Aihua Fan', 'Joerg Schmeling', 'Weixiao Shen']	38
2002	['Nikita Sidorov', 'Boris Solomyak']	18
2004	['Michel L. Lapidus', 'Erin P. J. Pearse']	18
2007	['Jon Wilkening']	18
2008	['Bogdan M. Baishanski', 'Jan Hlavacek']	21
2010	['Paweł J. Szabłowski']	15
2011	['Palle E. T. Jorgensen', 'Keri A. Kornelson', 'Karen L. Shuman']	25
2013	['Izabela Petrykiewicz']	19
2014	['Daniel Sevcovic', 'Maria Trnovska']	8
2015	['Paweł J. Szabłowski']	16
2011	['Genki Shibukawa']	24
2012	['Giacomo Aletti', 'Matteo Ruffini']	27
2014	['Izabela Petrykiewicz']	46
2014	['Daniel Sevcovic', 'Maria Trnovska']	34
2014	['Victoria Cuff', 'Allison Lewis', 'Steven J. Miller']	13
2016	['Rebecca F. Durst', 'Chi Huynh', 'Adam Lott', 'Steven J. Miller', 'Eyvindur A. Palsson', 'Wouter Touw', 'Gert Vriend']	14
2016	['Gerlind Plonka', 'Vlada Pototskaia']	24
2017	['Andreas Defant', 'Mieczysław Mastyło', 'Antonio Pérez']	26
2017	['K Vishnu Namboothiri']	8
2017	['K Vishnu Namboothiri']	10
2018	['Jordão', 'T.', 'Menegatto', 'V. A']	16
2018	['Francesca Da Lio']	17
2018	['Wolfgang Erb']	34
2019	['Fahreddin G. Abdullayev', 'Stanislav O. Chaichenko', 'Meerim Imash kyzy', 'Andrii L. Shidlich']	21
2019	['F. M. S. Lima']	13
2019	['Caleb Camrud', 'Evan Camrud', 'Lee Przybylski', 'Eric S. Weber']	19
2019	['Jorge Antezana', 'Maria Guadalupe Garcia']	19
2000	['J. Marshall Ash', 'Gang Wang']	33
2000	['Jeffrey C. Lagarias', 'Sandor Szabo']	9
2002	['Gerd Mockenhaupt', 'Terence Tao']	33
2006	['Dorin E. Dutkay', 'Palle E. T. Jorgensen']	26
2006	['Manuel Calixto', 'Julio Guerrero', 'Juan Carlos Sánchez-Monreal']	29
2008	['Dorin Ervin Dutkay', 'Deguang Han', 'Qiyu Sun']	18
2008	['Fernando Mario de Oliveira Filho', 'Frank Vallentin']	11
2009	['Doowon Koh']	19
2009	['Howard S. Cohl', 'Diego E. Dominici']	12
2010	['Fernando Mário de Oliveira Filho', 'Frank Vallentin']	12
2010	['Doowon Koh', 'Chun-Yen Shen']	18
2011	['Slim Ibrahim', 'Tsuyoshi Yoneda']	16
2012	['Kjersti Solberg Eikrem']	18
2015	['David Covert', 'Doowon Koh', 'Youngjin Pi']	17
2009	['Manuel Calixto', 'Julio Guerrero', 'Juan Carlos Sánchez-Monreal']	22
2014	['Hunseok Kang', 'Doowon Koh']	12
2014	['Tamás Keleti', 'Máté Matolcsi', 'Fernando Mário de Oliveira Filho', 'Imre Z. Ruzsa']	16
2010	['Alex Iosevich', 'Hannah Morgan', 'Jonathan Pakianathan']	10
2012	"[""Carlos D'Andrea"", 'André Galligo', 'Martín Sombra']"	29
2009	['John T. Conway', 'Howard S. Cohl']	35
2016	['Doowon Koh', 'Seongjun Yeom']	15
2016	['Peter C. Gibson']	20
2016	['Doowon Koh']	17
2016	['Michael Ruzhansky', 'Niyaz Tokmagambetov']	28
2008	['Michael Ruzhansky', 'Mitsuru Sugimoto', 'Joachim Toft', 'Naohito Tomita']	25
2008	['Christophe Garban', 'Gábor Pete', 'Oded Schramm']	99
2009	['Dorin Ervin Dutkay', 'Palle E. T. Jorgensen']	22
2014	['Thaís Jordão', 'Valdir A. Menegatto']	15
2014	['David Covert', 'Doowon Koh', 'Youngjin Pi']	16
2014	['Farhad Babaee']	34
2015	['Andreas Debrouwere', 'Jasson Vindas']	21
2016	['Ronny Bergmann', 'Dennis Merkert']	15
2017	['Doowon Koh', 'Chun-Yen Shen', 'Seongjun Yeom']	20
2017	['Magda Peligrad', 'Na Zhang']	20
2017	['Linda N. A. Botchway', 'P. Gaël Kibiti', 'Michael Ruzhansky']	29
2018	['Leonardo Colzani', 'Bianca Gariboldi', 'Giacomo Gigante']	37
2018	['Robert Nasdala', 'Daniel Potts']	48
2018	['Luca Brandolini', 'Leonardo Colzani', 'Bianca Gariboldi', 'Giacomo Gigante', 'Giancarlo Travaglini']	27
2019	['Markus Bachmayr', 'Ivan G. Graham', 'Van Kien Nguyen', 'Robert Scheichl']	22
2019	['Joonas Ilmavirta', 'Olli Koskela', 'Jesse Railo']	25
2019	['N. Faustino']	23
2009	['A. Bailey', 'Th. Schlumprecht', 'N. Sivakumar']	13
2014	['Christoph Aistleitner', 'Katusi Fukuyama']	23
2001	['Biswaranjan Behera']	24
2001	['Hartmut Fuehr']	23
2001	['Biswaranjan Behera']	5
2001	['R. Fabec', 'G. Olafsson']	26
2002	['Dorin Ervin Dutkay']	24
2002	['Hartmut Fuehr']	13
2002	['Nicola Arcozzi', 'Biswaranjan Behera', 'Shobha Madan']	28
2003	['Holger Rauhut', 'Margit Rösler']	23
2003	['David W. Kribs']	15
2003	['Eric Weber']	20
2003	['Robert L. Benedetto']	21
2004	['G. Olafsson', 'E. Ournycheva', 'B. Rubin']	29
2004	['Peter John Wood']	5
2005	['Dorin Ervin Dutkay', 'Palle E. T. Jorgensen']	9
2006	['Nadia S. Larsen', 'Iain Raeburn']	6
2006	['Dorin Ervin Dutkay', 'Kjetil Roysland']	20
